categories,distance,name,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.country,location.cross_street,location.formatted_address,location.locality,location.postcode,location.region,rating,station_lat,station_long,station_name,geocodes.drop_off.latitude,geocodes.drop_off.longitude,location.address_extended,geocodes.front_door.latitude,geocodes.front_door.longitude
"[{'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}]",194.0,Dame Tartine Déjeuner et Dîner,45.525249,-73.559993,45.525249,-73.559993,1652 Ontario Rue E,CA,,"1652 Ontario Rue E, Montréal QC H2L 1S7",Montréal,H2L 1S7,QC,6.9,45.52359493664824,-73.56099039316177,Plessis / Ontario,,,,,
"[{'id': 13177, 'name': 'Greek Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/greek_', 'suffix': '.png'}}]",66.0,Usine Grecque,45.522944,-73.561567,45.522944,-73.561567,1345B Ontario Rue E,CA,,"1345B Ontario Rue E, Montréal QC H2L 1R8",Montréal,H2L 1R8,QC,,45.52359493664824,-73.56099039316177,Plessis / Ontario,45.522826,-73.561365,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",425.0,Le Mousso,45.520127,-73.563173,45.520127,-73.563173,1023 Ontario Rue E,CA,entre Amherst & St-Timothée,"1023 Ontario Rue E (entre Amherst & St-Timothée), Montréal QC H2L 1P8",Montréal,H2L 1P8,QC,8.8,45.52359493664824,-73.56099039316177,Plessis / Ontario,45.520034,-73.563019,,,
"[{'id': 13051, 'name': 'Fish and Chips Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fishandchips_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",47.0,Chez Sophie,45.486424,-73.569605,45.486424,-73.569605,1974 Notre-Dame Rue O,CA,entre Canning & Chatham,"1974 Notre-Dame Rue O (entre Canning & Chatham), Montréal QC H3J 1M8",Montréal,H3J 1M8,QC,8.3,45.48631864401023,-73.5702332854271,Canning / Notre-Dame,45.486545,-73.569744,,,
"[{'id': 13041, 'name': 'Creperie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/creperie_', 'suffix': '.png'}}]",61.0,Spanel Crêpes & Gourmets,45.48654,-73.569512,45.48654,-73.569512,1960 Notre Dame Rue O,CA,,"1960 Notre Dame Rue O, Montréal QC H3J 1M8",Montréal,H3J 1M8,QC,8.1,45.48631864401023,-73.5702332854271,Canning / Notre-Dame,45.486657,-73.569646,,,
"[{'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13343, 'name': 'South American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",146.0,Le Boucan,45.487346,-73.568957,45.487346,-73.568957,1886 Notre-Dame Rue O,CA,coin Des Seigneurs,"1886 Notre-Dame Rue O (coin Des Seigneurs), Montréal QC H3J 1M6",Montréal,H3J 1M6,QC,8.8,45.48631864401023,-73.5702332854271,Canning / Notre-Dame,,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",190.0,Perles et Paddock,45.487698,-73.568387,45.487698,-73.568387,403 des Seigneurs Rue,CA,Notre Dame,"403 des Seigneurs Rue (Notre Dame), Montréal QC H3J 1X7",Montréal,H3J 1X7,QC,8.8,45.48631864401023,-73.5702332854271,Canning / Notre-Dame,45.487463,-73.568493,,,
"[{'id': 13146, 'name': 'Filipino Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/filipino_', 'suffix': '.png'}}]",62.0,Junior,45.486655,-73.569419,45.486655,-73.569419,1964 Notre-Dame Rue O,CA,,"1964 Notre-Dame Rue O, Montréal QC H3J 1M8",Montréal,H3J 1M8,QC,7.0,45.48631864401023,-73.5702332854271,Canning / Notre-Dame,45.486768,-73.569549,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",206.0,Café Lali,45.487808,-73.568585,45.487808,-73.568585,1850 Notre-Dame Rue O,CA,Rue des Seigneurs,"1850 Notre-Dame Rue O (Rue des Seigneurs), Montréal QC H3J 1M5",Montréal,H3J 1M5,QC,8.0,45.48631864401023,-73.5702332854271,Canning / Notre-Dame,45.487949,-73.568804,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",270.0,Restaurant Candide,45.48833,-73.568069,45.48833,-73.568069,551 Saint Martin Rue,CA,,"551 Saint Martin Rue, Montréal QC H3J 2L6",Montréal,H3J 2L6,QC,8.7,45.48631864401023,-73.5702332854271,Canning / Notre-Dame,45.488218,-73.568123,,,
"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13055, 'name': 'Fried Chicken Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}}]",260.0,Le Bird Bar,45.488208,-73.568452,45.488208,-73.568452,1800 Notre-Dame Rue O,CA,coin St-Martin,"1800 Notre-Dame Rue O (coin St-Martin), Montréal QC H3J 1M5",Montréal,H3J 1M5,QC,7.9,45.48631864401023,-73.5702332854271,Canning / Notre-Dame,45.488293,-73.568584,,,
"[{'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",334.0,Grinder,45.488786,-73.567986,45.488786,-73.567986,1708 Notre-Dame Rue O,CA,entre Richmond & St-Martin,"1708 Notre-Dame Rue O (entre Richmond & St-Martin), Montréal QC H3J 1M3",Montréal,H3J 1M3,QC,8.8,45.48631864401023,-73.5702332854271,Canning / Notre-Dame,,,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",47.0,Cafe Got Soul,45.486482,-73.569559,45.486482,-73.569559,1970 Notre Dame Rue O,CA,,"1970 Notre Dame Rue O, Montréal QC H3J 1M8",Montréal,H3J 1M8,QC,,45.48631864401023,-73.5702332854271,Canning / Notre-Dame,45.486601,-73.569695,,,
"[{'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",22.0,Toqué,45.502899,-73.561076,45.502899,-73.561076,900 Jean-Paul-Riopelle Pl,CA,,"900 Jean-Paul-Riopelle Pl, Montréal QC H2Z 2B2",Montréal,H2Z 2B2,QC,9.0,45.502939709023714,-73.56064036488532,St-Antoine / Jean-Paul Riopelle,,,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",127.0,Crew Collective & Café,45.502313,-73.559169,45.502313,-73.559169,360 Saint-Jacques Rue,CA,,"360 Saint-Jacques Rue, Montréal QC H2Y 1P5",Montréal,H2Y 1P5,QC,9.3,45.502939709023714,-73.56064036488532,St-Antoine / Jean-Paul Riopelle,45.50252,-73.559451,,,
"[{'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",21.0,Osco,45.502855,-73.560445,45.502855,-73.560445,360 Saint-Antoine Rue O,CA,,"360 Saint-Antoine Rue O, Montréal QC H2Y 3X4",Montréal,H2Y 3X4,QC,7.0,45.502939709023714,-73.56064036488532,St-Antoine / Jean-Paul Riopelle,,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",149.0,Dandy,45.503173,-73.55876,45.503173,-73.55876,244 Saint-Jacques Rue,CA,,"244 Saint-Jacques Rue, Montréal QC H2Y 1L9",Montréal,H2Y 1L9,QC,8.1,45.502939709023714,-73.56064036488532,St-Antoine / Jean-Paul Riopelle,45.503274,-73.558898,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",167.0,Café Différance,45.502751,-73.562815,45.502751,-73.562815,449 Viger Ave O,CA,entre St-Alexandre & Beaver Hall,"449 Viger Ave O (entre St-Alexandre & Beaver Hall), Montréal QC H2Z 1G6",Montréal,H2Z 1G6,QC,8.4,45.502939709023714,-73.56064036488532,St-Antoine / Jean-Paul Riopelle,45.502621,-73.56264,,,
"[{'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}, {'id': 13338, 'name': 'Seafood Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}}]",180.0,Chez Delmo,45.502954,-73.558366,45.502954,-73.558366,275 Notre-Dame Rue O,CA,,"275 Notre-Dame Rue O, Montréal QC H2Y 1T8",Montréal,H2Y 1T8,QC,8.6,45.502939709023714,-73.56064036488532,St-Antoine / Jean-Paul Riopelle,,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",55.0,gaZette Restaurant,45.503552,-73.559692,45.503552,-73.559692,300 Saint-Antoine Rue O,CA,"Rue Saint-Pierre, en face du Palais des Congrès","300 Saint-Antoine Rue O (Rue Saint-Pierre, en face du Palais des Congrès), Montréal QC H2Y 0A3",Montréal,H2Y 0A3,QC,6.9,45.502939709023714,-73.56064036488532,St-Antoine / Jean-Paul Riopelle,,,,,
"[{'id': 13106, 'name': 'Dim Sum Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dimsum_', 'suffix': '.png'}}, {'id': 13352, 'name': 'Thai Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}}]",111.0,Sésame,45.501963,-73.559642,45.501963,-73.559642,380 Saint-Jacques Rue,CA,entre McGill & St-Pierre,"380 Saint-Jacques Rue (entre McGill & St-Pierre), Montréal QC H2Y 1S1",Montréal,H2Y 1S1,QC,7.2,45.502939709023714,-73.56064036488532,St-Antoine / Jean-Paul Riopelle,,,,,
"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",165.0,I Sushi,45.502695,-73.562764,45.502695,-73.562764,447 Viger Ave O,CA,,"447 Viger Ave O, Montreal QC H2Z 1G6",Montreal,H2Z 1G6,QC,7.8,45.502939709023714,-73.56064036488532,St-Antoine / Jean-Paul Riopelle,,,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",159.0,Les Moulins la Fayette Vieux-Montréal,45.503568,-73.558918,45.503568,-73.558918,245 Saint-Jacques Rue,CA,St-Jean,"245 Saint-Jacques Rue (St-Jean), Montréal QC H2Y 1M6",Montréal,H2Y 1M6,QC,7.6,45.502939709023714,-73.56064036488532,St-Antoine / Jean-Paul Riopelle,45.503456,-73.558765,,,
"[{'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13303, 'name': 'Mexican Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}, {'id': 13333, 'name': 'Salvadoran Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/latinamerican_', 'suffix': '.png'}}]",43.0,Restaurant El Chalateco,45.534921,-73.603915,45.534921,-73.603915,520 Beaubien Rue E,CA,De Chateaubriand,"520 Beaubien Rue E (De Chateaubriand), Montréal QC H2S 1S5",Montréal,H2S 1S5,QC,8.2,45.5353599615622,-73.60363483428955,Métro Beaubien (de Chateaubriand / Beaubien),45.535044,-73.604057,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",77.0,Café Pista,45.534863,-73.603962,45.534863,-73.603962,500 Beaubien Rue E,CA,,"500 Beaubien Rue E, Montréal QC H2S 1S5",Montréal,H2S 1S5,QC,9.0,45.5353599615622,-73.60363483428955,Métro Beaubien (de Chateaubriand / Beaubien),45.534989,-73.604106,,,
"[{'id': 13102, 'name': 'Cantonese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",106.0,La Maison de Mademoiselle Dumpling,45.536031,-73.602449,45.536031,-73.602449,6381 Saint-Hubert Rue,CA,Beaubien,"6381 Saint-Hubert Rue (Beaubien), Montréal QC H2S 2L9",Montréal,H2S 2L9,QC,8.5,45.5353599615622,-73.60363483428955,Métro Beaubien (de Chateaubriand / Beaubien),,,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",30.0,Cafellini,45.535499,-73.60345,45.535499,-73.60345,758 Beaubien Rue E,CA,,"758 Beaubien Rue E, Montréal QC H2S 1S7",Montréal,H2S 1S7,QC,7.2,45.5353599615622,-73.60363483428955,Métro Beaubien (de Chateaubriand / Beaubien),,,,,
"[{'id': 13272, 'name': 'Ramen Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/ramen_', 'suffix': '.png'}}]",120.0,Ramen Plaza,45.536628,-73.603777,45.536628,-73.603777,6553 Saint-Hubert Rue,CA,,"6553 Saint-Hubert Rue, Montréal QC H2S 2M5",Montréal,H2S 2M5,QC,7.7,45.5353599615622,-73.60363483428955,Métro Beaubien (de Chateaubriand / Beaubien),,,,,
"[{'id': 13001, 'name': 'Bagel Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bagels_', 'suffix': '.png'}}, {'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",145.0,Beaubien Bagel,45.536485,-73.602464,45.536485,-73.602464,828A Beaubien Rue E,CA,,"828A Beaubien Rue E, Montréal QC H2S 1S9",Montréal,H2S 1S9,QC,7.6,45.5353599615622,-73.60363483428955,Métro Beaubien (de Chateaubriand / Beaubien),45.53663,-73.602619,,,
"[{'id': 13379, 'name': 'Vietnamese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}}]",188.0,Restaurant Pho Tay Ho,45.533654,-73.604746,45.533654,-73.604746,6414 Saint-Denis Rue,CA,Rue Beaubien,"6414 Saint-Denis Rue (Rue Beaubien), Montréal QC H2S 2R7",Montréal,H2S 2R7,QC,8.1,45.5353599615622,-73.60363483428955,Métro Beaubien (de Chateaubriand / Beaubien),,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",260.0,Montreal Plaza,45.534875,-73.600618,45.534875,-73.600618,6230 Saint-Hubert Rue,CA,,"6230 Saint-Hubert Rue, Montréal QC H2S 2M2",Montréal,H2S 2M2,QC,8.7,45.5353599615622,-73.60363483428955,Métro Beaubien (de Chateaubriand / Beaubien),,,,,
"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",288.0,Isle de Garde,45.537689,-73.60197,45.537689,-73.60197,1039 Beaubien Rue E,CA,Christophe-Colomb,"1039 Beaubien Rue E (Christophe-Colomb), Montréal QC H2S 1T3",Montréal,H2S 1T3,QC,8.9,45.5353599615622,-73.60363483428955,Métro Beaubien (de Chateaubriand / Beaubien),45.537538,-73.601794,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",309.0,Automne Boulangerie,45.537746,-73.601924,45.537746,-73.601924,6500 Christophe-Colomb Ave,CA,Beaubien,"6500 Christophe-Colomb Ave (Beaubien), Montréal QC H2S 2G8",Montréal,H2S 2G8,QC,8.7,45.5353599615622,-73.60363483428955,Métro Beaubien (de Chateaubriand / Beaubien),45.537958,-73.60183,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",122.0,Allô! Mon Coco,45.510589,-73.56287,45.510589,-73.56287,70 Sainte-Catherine Rue E,CA,,"70 Sainte-Catherine Rue E, Montréal QC H2X 1K6",Montréal,H2X 1K6,QC,8.1,45.51166045593874,-73.56213569641113,de l'Hôtel-de-Ville / Ste-Catherine,45.510744,-73.56305,,,
"[{'id': 13379, 'name': 'Vietnamese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}}]",84.0,Restaurant Thanh-Long Pho Vietnamien,45.511099,-73.562935,45.511099,-73.562935,103 Sainte-Catherine Rue E,CA,,"103 Sainte-Catherine Rue E, Montréal QC H2X 1K5",Montréal,H2X 1K5,QC,7.6,45.51166045593874,-73.56213569641113,de l'Hôtel-de-Ville / Ste-Catherine,,,,,
"[{'id': 13379, 'name': 'Vietnamese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}}]",126.0,Restaurant Ong Ca Can,45.510868,-73.563121,45.510868,-73.563121,79 Sainte-Catherine Rue E,CA,btw Saint-Dominique & Berger,"79 Sainte-Catherine Rue E (btw Saint-Dominique & Berger), Montréal QC H2X 1K5",Montréal,H2X 1K5,QC,7.5,45.51166045593874,-73.56213569641113,de l'Hôtel-de-Ville / Ste-Catherine,45.51078,-73.563019,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",246.0,Cadet,45.510388,-73.564365,45.510388,-73.564365,1431 Saint-Laurent Blvd,CA,entre De Maisonneuve & Ste-Catherine,"1431 Saint-Laurent Blvd (entre De Maisonneuve & Ste-Catherine), Montréal QC H2X 2S8",Montréal,H2X 2S8,QC,9.4,45.51166045593874,-73.56213569641113,de l'Hôtel-de-Ville / Ste-Catherine,45.510179,-73.564462,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13378, 'name': 'Venezuelan Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",254.0,Cachitos,45.511222,-73.562454,45.511222,-73.562454,153 Sainte Catherine Rue E,CA,Boulevard Saint-Laurent,"153 Sainte Catherine Rue E (Boulevard Saint-Laurent), Montréal QC H2X 1K8",Montréal,H2X 1K8,QC,8.7,45.51166045593874,-73.56213569641113,de l'Hôtel-de-Ville / Ste-Catherine,,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",249.0,SAT FoodLab,45.509571,-73.562644,45.509571,-73.562644,1201 Saint-Laurent Blvd,CA,SAT,"1201 Saint-Laurent Blvd (SAT), Montréal QC H2X 2S6",Montréal,H2X 2S6,QC,8.3,45.51166045593874,-73.56213569641113,de l'Hôtel-de-Ville / Ste-Catherine,,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",294.0,Bouillon Bilk,45.511038,-73.565936,45.511038,-73.565936,1595 Saint-Laurent Blvd,CA,entre De Maisonneuve & Ontario,"1595 Saint-Laurent Blvd (entre De Maisonneuve & Ontario), Montréal QC H2X 2S9",Montréal,H2X 2S9,QC,9.3,45.51166045593874,-73.56213569641113,de l'Hôtel-de-Ville / Ste-Catherine,,,,,
"[{'id': 13000, 'name': 'Dining and Drinking', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",257.0,Le Central,45.509663,-73.563712,45.509663,-73.563712,30 Sainte-Catherine Rue O,CA,,"30 Sainte-Catherine Rue O, Montréal QC H2X 0C8",Montréal,H2X 0C8,QC,8.2,45.51166045593874,-73.56213569641113,de l'Hôtel-de-Ville / Ste-Catherine,45.509804,-73.563872,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",324.0,Café Saint-Henri Quartier Latin,45.514313,-73.564151,45.514313,-73.564151,301 Emery Rue,CA,entre St-Denis & Sanguinet,"301 Emery Rue (entre St-Denis & Sanguinet), Montréal QC H2X 1J2",Montréal,H2X 1J2,QC,8.5,45.51166045593874,-73.56213569641113,de l'Hôtel-de-Ville / Ste-Catherine,,,,,
"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]",326.0,Saint-Houblon,45.514696,-73.562032,45.514696,-73.562032,1567 Saint-Denis Rue,CA,coin De Maisonneuve,"1567 Saint-Denis Rue (coin De Maisonneuve), Montréal QC H2X 3K3",Montréal,H2X 3K3,QC,8.3,45.51166045593874,-73.56213569641113,de l'Hôtel-de-Ville / Ste-Catherine,45.514485,-73.562128,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",318.0,Yo & Co Espresso Bar,45.462144,-73.587748,45.462144,-73.587748,5590 Laurendeau Rue,CA,Le Caron,"5590 Laurendeau Rue (Le Caron), Montréal QC H4E 3W3",Montréal,H4E 3W3,QC,,45.46174102134744,-73.58412176370621,Parc St-Paul (Le Caron / Marc-Sauvalle),45.462167,-73.588001,,,
